"","env","Seq_ID","DM"
"X.ABVA1995..9","ABVA1995","CDBN_265",102
"X.ABVA1995..10","ABVA1995","CDBN_030",115
"X.ABVA1995..11","ABVA1995","CDBN_031",108
"X.ABVA1995..12","ABVA1995","CDBN_032",109
"X.ABVA1995..13","ABVA1995","CDBN_033",114
"X.ABVA1995..14","ABVA1995","CDBN_034",109
"X.ABVA1995..15","ABVA1995","CDBN_192",106
"X.ABVA1995..16","ABVA1995","CDBN_038",111
"X.ABVA1995..17","ABVA1995","CDBN_040",106
"X.ABVA1995..18","ABVA1995","CDBN_041",114
"X.ABVA1995..19","ABVA1995","CDBN_043",109
"X.ABVA1995..20","ABVA1995","CDBN_093",115
"X.ABVA1995..21","ABVA1995","CDBN_076",110
"X.ABVA1995..22","ABVA1995","CDBN_077",122
"X.ABVA1995..23","ABVA1995","CDBN_196",100
"X.ABVA1995..24","ABVA1995","CDBN_179",101
"X.ABVA1995..25","ABVA1995","CDBN_238",115
"X.ABVA1995..26","ABVA1995","CDBN_285",116
"X.ABVA1995..27","ABVA1995","CDBN_324",106
"X.ABVA1995..28","ABVA1995","CDBN_306",108
"X.ABVA1995..29","ABVA1995","CDBN_095",100
"X.ABVA1995..30","ABVA1995","CDBN_207",110
"X.ABVA1995..31","ABVA1995","CDBN_312",105
"X.ABVA1995..32","ABVA1995","CDBN_314",114
"X.ABVA1995..33","ABVA1995","CDBN_316",109
"X.ABVA1995..34","ABVA1995","CDBN_273",111
"X.IDKI1995.","IDKI1995","CDBN_155",94
"X.IDKI1995..1","IDKI1995","CDBN_296",91
"X.IDKI1995..2","IDKI1995","CDBN_275",88
"X.IDKI1995..3","IDKI1995","CDBN_171",87
"X.IDKI1995..4","IDKI1995","CDBN_170",91
"X.IDKI1995..5","IDKI1995","CDBN_300",91
"X.IDKI1995..6","IDKI1995","CDBN_288",91
"X.IDKI1995..7","IDKI1995","CDBN_146",90
"X.IDKI1995..8","IDKI1995","CDBN_097",97
"X.IDKI1995..9","IDKI1995","CDBN_265",87
"X.IDKI1995..10","IDKI1995","CDBN_030",93
"X.IDKI1995..11","IDKI1995","CDBN_031",88
"X.IDKI1995..12","IDKI1995","CDBN_032",93
"X.IDKI1995..13","IDKI1995","CDBN_033",97
"X.IDKI1995..14","IDKI1995","CDBN_034",95
"X.IDKI1995..15","IDKI1995","CDBN_192",95
"X.IDKI1995..16","IDKI1995","CDBN_038",94
"X.IDKI1995..17","IDKI1995","CDBN_040",86
"X.IDKI1995..18","IDKI1995","CDBN_041",84
"X.IDKI1995..19","IDKI1995","CDBN_043",94
"X.IDKI1995..20","IDKI1995","CDBN_093",92
"X.IDKI1995..21","IDKI1995","CDBN_076",86
"X.IDKI1995..22","IDKI1995","CDBN_077",98
"X.IDKI1995..23","IDKI1995","CDBN_196",82
"X.IDKI1995..24","IDKI1995","CDBN_179",90
"X.IDKI1995..25","IDKI1995","CDBN_238",98
"X.IDKI1995..26","IDKI1995","CDBN_285",92
"X.IDKI1995..27","IDKI1995","CDBN_324",87
"X.IDKI1995..28","IDKI1995","CDBN_306",87
"X.IDKI1995..29","IDKI1995","CDBN_095",82
"X.IDKI1995..30","IDKI1995","CDBN_207",96
"X.IDKI1995..31","IDKI1995","CDBN_312",89
"X.IDKI1995..32","IDKI1995","CDBN_314",90
"X.IDKI1995..33","IDKI1995","CDBN_316",94
"X.IDKI1995..34","IDKI1995","CDBN_273",98
"X.IDPA1995.","IDPA1995","CDBN_155",90
"X.IDPA1995..1","IDPA1995","CDBN_296",87
"X.IDPA1995..2","IDPA1995","CDBN_275",84
"X.IDPA1995..3","IDPA1995","CDBN_171",83
"X.IDPA1995..4","IDPA1995","CDBN_170",87
"X.IDPA1995..5","IDPA1995","CDBN_300",86
"X.IDPA1995..6","IDPA1995","CDBN_288",85
"X.IDPA1995..7","IDPA1995","CDBN_146",87
"X.IDPA1995..8","IDPA1995","CDBN_097",91
"X.IDPA1995..9","IDPA1995","CDBN_265",84
"X.IDPA1995..10","IDPA1995","CDBN_030",89
"X.IDPA1995..11","IDPA1995","CDBN_031",83
"X.IDPA1995..12","IDPA1995","CDBN_032",88
"X.IDPA1995..13","IDPA1995","CDBN_033",90
"X.IDPA1995..14","IDPA1995","CDBN_034",89
"X.IDPA1995..15","IDPA1995","CDBN_192",88
"X.IDPA1995..16","IDPA1995","CDBN_038",84
"X.IDPA1995..17","IDPA1995","CDBN_040",82
"X.IDPA1995..18","IDPA1995","CDBN_041",81
"X.IDPA1995..19","IDPA1995","CDBN_043",86
"X.IDPA1995..20","IDPA1995","CDBN_093",86
"X.IDPA1995..21","IDPA1995","CDBN_076",84
"X.IDPA1995..22","IDPA1995","CDBN_077",91
"X.IDPA1995..23","IDPA1995","CDBN_196",80
"X.IDPA1995..24","IDPA1995","CDBN_179",85
"X.IDPA1995..25","IDPA1995","CDBN_238",89
"X.IDPA1995..26","IDPA1995","CDBN_285",88
"X.IDPA1995..27","IDPA1995","CDBN_324",82
"X.IDPA1995..28","IDPA1995","CDBN_306",87
"X.IDPA1995..29","IDPA1995","CDBN_095",79
"X.IDPA1995..30","IDPA1995","CDBN_207",90
"X.IDPA1995..31","IDPA1995","CDBN_312",84
"X.IDPA1995..32","IDPA1995","CDBN_314",87
"X.IDPA1995..33","IDPA1995","CDBN_316",86
"X.IDPA1995..34","IDPA1995","CDBN_273",91
"X.MIEN1995.","MIEN1995","CDBN_171",98
"X.MIEN1995..1","MIEN1995","CDBN_170",98
"X.MIEN1995..2","MIEN1995","CDBN_031",102
"X.MIEN1995..3","MIEN1995","CDBN_041",104
"X.MIEN1995..4","MIEN1995","CDBN_093",102
"X.MIEN1995..5","MIEN1995","CDBN_285",103
"X.MISA1995.","MISA1995","CDBN_155",102
"X.MISA1995..1","MISA1995","CDBN_296",97
"X.MISA1995..2","MISA1995","CDBN_275",101
"X.MISA1995..3","MISA1995","CDBN_300",95
"X.MISA1995..4","MISA1995","CDBN_288",99
"X.MISA1995..5","MISA1995","CDBN_146",106
"X.MISA1995..6","MISA1995","CDBN_097",100
"X.MISA1995..7","MISA1995","CDBN_265",97
"X.MISA1995..8","MISA1995","CDBN_030",98
"X.MISA1995..9","MISA1995","CDBN_032",99
"X.MISA1995..10","MISA1995","CDBN_033",101
"X.MISA1995..11","MISA1995","CDBN_034",101
"X.MISA1995..12","MISA1995","CDBN_192",98
"X.MISA1995..13","MISA1995","CDBN_038",97
"X.MISA1995..14","MISA1995","CDBN_040",96
"X.MISA1995..15","MISA1995","CDBN_043",98
"X.MISA1995..16","MISA1995","CDBN_076",95
"X.MISA1995..17","MISA1995","CDBN_077",104
"X.MISA1995..18","MISA1995","CDBN_196",94
"X.MISA1995..19","MISA1995","CDBN_179",97
"X.MISA1995..20","MISA1995","CDBN_238",102
"X.MISA1995..21","MISA1995","CDBN_324",100
"X.MISA1995..22","MISA1995","CDBN_306",95
"X.MISA1995..23","MISA1995","CDBN_095",98
"X.MISA1995..24","MISA1995","CDBN_207",95
"X.MISA1995..25","MISA1995","CDBN_312",100
"X.MISA1995..26","MISA1995","CDBN_314",95
"X.MISA1995..27","MISA1995","CDBN_316",97
"X.MISA1995..28","MISA1995","CDBN_273",98
"X.MOCO1995.","MOCO1995","CDBN_155",87
"X.MOCO1995..1","MOCO1995","CDBN_296",86
"X.MOCO1995..2","MOCO1995","CDBN_275",83
"X.MOCO1995..3","MOCO1995","CDBN_171",82
"X.MOCO1995..4","MOCO1995","CDBN_170",89
"X.MOCO1995..5","MOCO1995","CDBN_300",81
"X.MOCO1995..6","MOCO1995","CDBN_288",88
"X.MOCO1995..7","MOCO1995","CDBN_146",89
"X.MOCO1995..8","MOCO1995","CDBN_097",87
"X.MOCO1995..9","MOCO1995","CDBN_265",88
"X.MOCO1995..10","MOCO1995","CDBN_030",89
"X.MOCO1995..11","MOCO1995","CDBN_031",89
"X.MOCO1995..12","MOCO1995","CDBN_032",88
"X.MOCO1995..13","MOCO1995","CDBN_033",89
"X.MOCO1995..14","MOCO1995","CDBN_034",89
"X.MOCO1995..15","MOCO1995","CDBN_192",83
"X.MOCO1995..16","MOCO1995","CDBN_038",93
"X.MOCO1995..17","MOCO1995","CDBN_040",84
"X.MOCO1995..18","MOCO1995","CDBN_041",92
"X.MOCO1995..19","MOCO1995","CDBN_043",91
"X.MOCO1995..20","MOCO1995","CDBN_093",88
"X.MOCO1995..21","MOCO1995","CDBN_076",82
"X.MOCO1995..22","MOCO1995","CDBN_077",94
"X.MOCO1995..23","MOCO1995","CDBN_196",83
"X.MOCO1995..24","MOCO1995","CDBN_179",84
"X.MOCO1995..25","MOCO1995","CDBN_238",87
"X.MOCO1995..26","MOCO1995","CDBN_285",89
"X.MOCO1995..27","MOCO1995","CDBN_324",88
"X.MOCO1995..28","MOCO1995","CDBN_306",81
"X.MOCO1995..29","MOCO1995","CDBN_095",81
"X.MOCO1995..30","MOCO1995","CDBN_207",85
"X.MOCO1995..31","MOCO1995","CDBN_312",81
"X.MOCO1995..32","MOCO1995","CDBN_314",85
"X.MOCO1995..33","MOCO1995","CDBN_316",82
"X.MOCO1995..34","MOCO1995","CDBN_273",89
"X.MOPO1995.","MOPO1995","CDBN_155",91
"X.MOPO1995..1","MOPO1995","CDBN_097",96
"X.MOPO1995..2","MOPO1995","CDBN_034",88
"X.MOPO1995..3","MOPO1995","CDBN_192",94
"X.MOPO1995..4","MOPO1995","CDBN_043",92
"X.MOPO1995..5","MOPO1995","CDBN_077",96
"X.MOPO1995..6","MOPO1995","CDBN_238",88
"X.MOPO1995..7","MOPO1995","CDBN_207",94
"X.MOPO1995..8","MOPO1995","CDBN_316",80
"X.MOPO1995..9","MOPO1995","CDBN_273",107
"X.NDER1995.","NDER1995","CDBN_155",93
"X.NDER1995..1","NDER1995","CDBN_296",88
"X.NDER1995..2","NDER1995","CDBN_275",90
"X.NDER1995..3","NDER1995","CDBN_171",94
"X.NDER1995..4","NDER1995","CDBN_170",95
"X.NDER1995..5","NDER1995","CDBN_300",92
"X.NDER1995..6","NDER1995","CDBN_288",98
"X.NDER1995..7","NDER1995","CDBN_146",103
"X.NDER1995..8","NDER1995","CDBN_097",100
"X.NDER1995..9","NDER1995","CDBN_265",88
"X.NDER1995..10","NDER1995","CDBN_030",98
"X.NDER1995..11","NDER1995","CDBN_031",102
"X.NDER1995..12","NDER1995","CDBN_032",96
"X.NDER1995..13","NDER1995","CDBN_033",95
"X.NDER1995..14","NDER1995","CDBN_034",101
"X.NDER1995..15","NDER1995","CDBN_192",98
"X.NDER1995..16","NDER1995","CDBN_038",96
"X.NDER1995..17","NDER1995","CDBN_040",88
"X.NDER1995..18","NDER1995","CDBN_041",96
"X.NDER1995..19","NDER1995","CDBN_043",96
"X.NDER1995..20","NDER1995","CDBN_093",96
"X.NDER1995..21","NDER1995","CDBN_076",94
"X.NDER1995..22","NDER1995","CDBN_077",102
"X.NDER1995..23","NDER1995","CDBN_196",88
"X.NDER1995..24","NDER1995","CDBN_179",86
"X.NDER1995..25","NDER1995","CDBN_238",99
"X.NDER1995..26","NDER1995","CDBN_285",99
"X.NDER1995..27","NDER1995","CDBN_324",98
"X.NDER1995..28","NDER1995","CDBN_306",90
"X.NDER1995..29","NDER1995","CDBN_095",87
"X.NDER1995..30","NDER1995","CDBN_207",96
"X.NDER1995..31","NDER1995","CDBN_312",91
"X.NDER1995..32","NDER1995","CDBN_314",96
"X.NDER1995..33","NDER1995","CDBN_316",96
"X.NDER1995..34","NDER1995","CDBN_273",100
"X.NEMI1995.","NEMI1995","CDBN_155",95
"X.NEMI1995..1","NEMI1995","CDBN_275",95
"X.NEMI1995..2","NEMI1995","CDBN_171",93
"X.NEMI1995..3","NEMI1995","CDBN_170",94
"X.NEMI1995..4","NEMI1995","CDBN_300",93
"X.NEMI1995..5","NEMI1995","CDBN_288",94
"X.NEMI1995..6","NEMI1995","CDBN_146",97
"X.NEMI1995..7","NEMI1995","CDBN_097",95
"X.NEMI1995..8","NEMI1995","CDBN_265",93
"X.NEMI1995..9","NEMI1995","CDBN_030",96
"X.NEMI1995..10","NEMI1995","CDBN_031",96
"X.NEMI1995..11","NEMI1995","CDBN_032",94
"X.NEMI1995..12","NEMI1995","CDBN_033",95
"X.NEMI1995..13","NEMI1995","CDBN_034",95
"X.NEMI1995..14","NEMI1995","CDBN_192",94
"X.NEMI1995..15","NEMI1995","CDBN_038",96
"X.NEMI1995..16","NEMI1995","CDBN_040",93
"X.NEMI1995..17","NEMI1995","CDBN_041",99
"X.NEMI1995..18","NEMI1995","CDBN_043",93
"X.NEMI1995..19","NEMI1995","CDBN_093",95
"X.NEMI1995..20","NEMI1995","CDBN_076",92
"X.NEMI1995..21","NEMI1995","CDBN_077",93
"X.NEMI1995..22","NEMI1995","CDBN_196",92
"X.NEMI1995..23","NEMI1995","CDBN_179",92
"X.NEMI1995..24","NEMI1995","CDBN_238",96
"X.NEMI1995..25","NEMI1995","CDBN_285",96
"X.NEMI1995..26","NEMI1995","CDBN_324",94
"X.NEMI1995..27","NEMI1995","CDBN_095",92
"X.NEMI1995..28","NEMI1995","CDBN_207",97
"X.NEMI1995..29","NEMI1995","CDBN_312",95
"X.NEMI1995..30","NEMI1995","CDBN_316",93
"X.NEMI1995..31","NEMI1995","CDBN_273",97
"X.NENP1995.","NENP1995","CDBN_155",87
"X.NENP1995..1","NENP1995","CDBN_296",81
"X.NENP1995..2","NENP1995","CDBN_275",85
"X.NENP1995..3","NENP1995","CDBN_171",86
"X.NENP1995..4","NENP1995","CDBN_170",95
"X.NENP1995..5","NENP1995","CDBN_300",86
"X.NENP1995..6","NENP1995","CDBN_288",89
"X.NENP1995..7","NENP1995","CDBN_146",93
"X.NENP1995..8","NENP1995","CDBN_097",92
"X.NENP1995..9","NENP1995","CDBN_265",86
"X.NENP1995..10","NENP1995","CDBN_030",96
"X.NENP1995..11","NENP1995","CDBN_031",96
"X.NENP1995..12","NENP1995","CDBN_032",91
"X.NENP1995..13","NENP1995","CDBN_033",96
"X.NENP1995..14","NENP1995","CDBN_034",92
"X.NENP1995..15","NENP1995","CDBN_192",87
"X.NENP1995..16","NENP1995","CDBN_038",96
"X.NENP1995..17","NENP1995","CDBN_040",84
"X.NENP1995..18","NENP1995","CDBN_041",91
"X.NENP1995..19","NENP1995","CDBN_043",92
"X.NENP1995..20","NENP1995","CDBN_093",92
"X.NENP1995..21","NENP1995","CDBN_076",88
"X.NENP1995..22","NENP1995","CDBN_077",100
"X.NENP1995..23","NENP1995","CDBN_196",81
"X.NENP1995..25","NENP1995","CDBN_238",94
"X.NENP1995..26","NENP1995","CDBN_285",93
"X.NENP1995..27","NENP1995","CDBN_324",91
"X.NENP1995..28","NENP1995","CDBN_306",86
"X.NENP1995..29","NENP1995","CDBN_095",81
"X.NENP1995..30","NENP1995","CDBN_207",91
"X.NENP1995..31","NENP1995","CDBN_312",84
"X.NENP1995..32","NENP1995","CDBN_314",81
"X.NENP1995..33","NENP1995","CDBN_316",90
"X.NENP1995..34","NENP1995","CDBN_273",94
"X.NESB1995.","NESB1995","CDBN_155",91
"X.NESB1995..1","NESB1995","CDBN_296",86
"X.NESB1995..2","NESB1995","CDBN_275",88
"X.NESB1995..3","NESB1995","CDBN_171",87
"X.NESB1995..4","NESB1995","CDBN_170",91
"X.NESB1995..5","NESB1995","CDBN_300",87
"X.NESB1995..6","NESB1995","CDBN_288",90
"X.NESB1995..7","NESB1995","CDBN_146",91
"X.NESB1995..8","NESB1995","CDBN_097",92
"X.NESB1995..9","NESB1995","CDBN_265",87
"X.NESB1995..10","NESB1995","CDBN_030",90
"X.NESB1995..11","NESB1995","CDBN_031",91
"X.NESB1995..12","NESB1995","CDBN_032",90
"X.NESB1995..13","NESB1995","CDBN_033",91
"X.NESB1995..14","NESB1995","CDBN_034",91
"X.NESB1995..15","NESB1995","CDBN_192",88
"X.NESB1995..16","NESB1995","CDBN_038",90
"X.NESB1995..17","NESB1995","CDBN_040",84
"X.NESB1995..18","NESB1995","CDBN_041",92
"X.NESB1995..19","NESB1995","CDBN_043",91
"X.NESB1995..20","NESB1995","CDBN_093",91
"X.NESB1995..21","NESB1995","CDBN_076",86
"X.NESB1995..22","NESB1995","CDBN_077",95
"X.NESB1995..23","NESB1995","CDBN_196",80
"X.NESB1995..24","NESB1995","CDBN_179",86
"X.NESB1995..25","NESB1995","CDBN_238",90
"X.NESB1995..26","NESB1995","CDBN_285",91
"X.NESB1995..27","NESB1995","CDBN_324",93
"X.NESB1995..28","NESB1995","CDBN_306",89
"X.NESB1995..29","NESB1995","CDBN_095",82
"X.NESB1995..30","NESB1995","CDBN_207",89
"X.NESB1995..31","NESB1995","CDBN_312",90
"X.NESB1995..32","NESB1995","CDBN_314",84
"X.NESB1995..33","NESB1995","CDBN_316",92
"X.NESB1995..34","NESB1995","CDBN_273",93
"X.NYFR1995.","NYFR1995","CDBN_155",82
"X.NYFR1995..1","NYFR1995","CDBN_296",75
"X.NYFR1995..2","NYFR1995","CDBN_275",72
"X.NYFR1995..3","NYFR1995","CDBN_171",68
"X.NYFR1995..4","NYFR1995","CDBN_170",77
"X.NYFR1995..5","NYFR1995","CDBN_300",74
"X.NYFR1995..6","NYFR1995","CDBN_288",83
"X.NYFR1995..7","NYFR1995","CDBN_146",89
"X.NYFR1995..8","NYFR1995","CDBN_097",80
"X.NYFR1995..9","NYFR1995","CDBN_265",74
"X.NYFR1995..10","NYFR1995","CDBN_030",82
"X.NYFR1995..11","NYFR1995","CDBN_031",92
"X.NYFR1995..12","NYFR1995","CDBN_032",79
"X.NYFR1995..13","NYFR1995","CDBN_033",85
"X.NYFR1995..14","NYFR1995","CDBN_034",76
"X.NYFR1995..15","NYFR1995","CDBN_192",74
"X.NYFR1995..16","NYFR1995","CDBN_038",80
"X.NYFR1995..17","NYFR1995","CDBN_040",72
"X.NYFR1995..18","NYFR1995","CDBN_041",84
"X.NYFR1995..19","NYFR1995","CDBN_043",82
"X.NYFR1995..20","NYFR1995","CDBN_093",83
"X.NYFR1995..21","NYFR1995","CDBN_076",79
"X.NYFR1995..22","NYFR1995","CDBN_077",85
"X.NYFR1995..23","NYFR1995","CDBN_196",66
"X.NYFR1995..24","NYFR1995","CDBN_179",70
"X.NYFR1995..25","NYFR1995","CDBN_238",81
"X.NYFR1995..26","NYFR1995","CDBN_285",85
"X.NYFR1995..27","NYFR1995","CDBN_324",81
"X.NYFR1995..28","NYFR1995","CDBN_306",74
"X.NYFR1995..29","NYFR1995","CDBN_095",68
"X.NYFR1995..30","NYFR1995","CDBN_207",80
"X.NYFR1995..31","NYFR1995","CDBN_312",73
"X.NYFR1995..32","NYFR1995","CDBN_314",74
"X.NYFR1995..33","NYFR1995","CDBN_316",73
"X.NYFR1995..34","NYFR1995","CDBN_273",81
"X.ONGU1995.","ONGU1995","CDBN_155",103
"X.ONGU1995..1","ONGU1995","CDBN_296",102
"X.ONGU1995..2","ONGU1995","CDBN_275",101
"X.ONGU1995..3","ONGU1995","CDBN_171",103
"X.ONGU1995..4","ONGU1995","CDBN_170",113
"X.ONGU1995..5","ONGU1995","CDBN_300",104
"X.ONGU1995..6","ONGU1995","CDBN_288",98
"X.ONGU1995..7","ONGU1995","CDBN_146",112
"X.ONGU1995..8","ONGU1995","CDBN_097",113
"X.ONGU1995..9","ONGU1995","CDBN_265",100
"X.ONGU1995..10","ONGU1995","CDBN_030",108
"X.ONGU1995..11","ONGU1995","CDBN_031",113
"X.ONGU1995..12","ONGU1995","CDBN_032",106
"X.ONGU1995..13","ONGU1995","CDBN_033",110
"X.ONGU1995..14","ONGU1995","CDBN_034",114
"X.ONGU1995..15","ONGU1995","CDBN_192",114
"X.ONGU1995..16","ONGU1995","CDBN_038",107
"X.ONGU1995..17","ONGU1995","CDBN_040",103
"X.ONGU1995..18","ONGU1995","CDBN_041",112
"X.ONGU1995..19","ONGU1995","CDBN_043",112
"X.ONGU1995..20","ONGU1995","CDBN_093",112
"X.ONGU1995..21","ONGU1995","CDBN_076",97
"X.ONGU1995..22","ONGU1995","CDBN_077",116
"X.ONGU1995..23","ONGU1995","CDBN_196",88
"X.ONGU1995..24","ONGU1995","CDBN_179",102
"X.ONGU1995..25","ONGU1995","CDBN_238",111
"X.ONGU1995..26","ONGU1995","CDBN_285",114
"X.ONGU1995..27","ONGU1995","CDBN_324",107
"X.ONGU1995..28","ONGU1995","CDBN_306",103
"X.ONGU1995..29","ONGU1995","CDBN_095",96
"X.ONGU1995..30","ONGU1995","CDBN_207",97
"X.ONGU1995..31","ONGU1995","CDBN_312",103
"X.ONGU1995..32","ONGU1995","CDBN_314",104
"X.ONGU1995..33","ONGU1995","CDBN_316",101
"X.ONGU1995..34","ONGU1995","CDBN_273",113
"X.WAOT1995.","WAOT1995","CDBN_155",104
"X.WAOT1995..1","WAOT1995","CDBN_296",101
"X.WAOT1995..2","WAOT1995","CDBN_275",103
"X.WAOT1995..3","WAOT1995","CDBN_171",101
"X.WAOT1995..4","WAOT1995","CDBN_170",103
"X.WAOT1995..5","WAOT1995","CDBN_300",104
"X.WAOT1995..6","WAOT1995","CDBN_288",101
"X.WAOT1995..7","WAOT1995","CDBN_146",107
"X.WAOT1995..8","WAOT1995","CDBN_097",112
"X.WAOT1995..9","WAOT1995","CDBN_265",100
"X.WAOT1995..10","WAOT1995","CDBN_030",107
"X.WAOT1995..11","WAOT1995","CDBN_031",106
"X.WAOT1995..12","WAOT1995","CDBN_032",101
"X.WAOT1995..13","WAOT1995","CDBN_033",107
"X.WAOT1995..14","WAOT1995","CDBN_034",107
"X.WAOT1995..15","WAOT1995","CDBN_192",101
"X.WAOT1995..16","WAOT1995","CDBN_038",101
"X.WAOT1995..17","WAOT1995","CDBN_040",100
"X.WAOT1995..18","WAOT1995","CDBN_041",100
"X.WAOT1995..19","WAOT1995","CDBN_043",101
"X.WAOT1995..20","WAOT1995","CDBN_093",104
"X.WAOT1995..21","WAOT1995","CDBN_076",100
"X.WAOT1995..22","WAOT1995","CDBN_077",113
"X.WAOT1995..23","WAOT1995","CDBN_196",100
"X.WAOT1995..24","WAOT1995","CDBN_179",100
"X.WAOT1995..25","WAOT1995","CDBN_238",106
"X.WAOT1995..26","WAOT1995","CDBN_285",105
"X.WAOT1995..27","WAOT1995","CDBN_324",100
"X.WAOT1995..28","WAOT1995","CDBN_306",100
"X.WAOT1995..29","WAOT1995","CDBN_095",100
"X.WAOT1995..30","WAOT1995","CDBN_207",103
"X.WAOT1995..31","WAOT1995","CDBN_312",101
"X.WAOT1995..32","WAOT1995","CDBN_314",105
"X.WAOT1995..33","WAOT1995","CDBN_316",105
"X.WAOT1995..34","WAOT1995","CDBN_273",106
"X.WYPO1995.","WYPO1995","CDBN_155",104
"X.WYPO1995..1","WYPO1995","CDBN_296",101
"X.WYPO1995..2","WYPO1995","CDBN_275",99
"X.WYPO1995..3","WYPO1995","CDBN_171",94
"X.WYPO1995..4","WYPO1995","CDBN_170",109
"X.WYPO1995..5","WYPO1995","CDBN_300",102
"X.WYPO1995..6","WYPO1995","CDBN_288",100
"X.WYPO1995..7","WYPO1995","CDBN_146",103
"X.WYPO1995..8","WYPO1995","CDBN_097",111
"X.WYPO1995..9","WYPO1995","CDBN_265",97
"X.WYPO1995..10","WYPO1995","CDBN_030",109
"X.WYPO1995..11","WYPO1995","CDBN_031",97
"X.WYPO1995..12","WYPO1995","CDBN_032",105
"X.WYPO1995..13","WYPO1995","CDBN_033",111
"X.WYPO1995..14","WYPO1995","CDBN_034",101
"X.WYPO1995..15","WYPO1995","CDBN_192",102
"X.WYPO1995..16","WYPO1995","CDBN_038",101
"X.WYPO1995..17","WYPO1995","CDBN_040",97
"X.WYPO1995..18","WYPO1995","CDBN_041",93
"X.WYPO1995..19","WYPO1995","CDBN_043",103
"X.WYPO1995..20","WYPO1995","CDBN_093",96
"X.WYPO1995..21","WYPO1995","CDBN_076",102
"X.WYPO1995..22","WYPO1995","CDBN_077",114
"X.WYPO1995..23","WYPO1995","CDBN_196",90
"X.WYPO1995..24","WYPO1995","CDBN_179",102
"X.WYPO1995..25","WYPO1995","CDBN_238",112
"X.WYPO1995..26","WYPO1995","CDBN_285",97
"X.WYPO1995..27","WYPO1995","CDBN_324",93
"X.WYPO1995..28","WYPO1995","CDBN_306",98
"X.WYPO1995..29","WYPO1995","CDBN_095",90
"X.WYPO1995..30","WYPO1995","CDBN_207",109
"X.WYPO1995..31","WYPO1995","CDBN_312",99
"X.WYPO1995..32","WYPO1995","CDBN_314",105
"X.WYPO1995..33","WYPO1995","CDBN_316",103
"X.WYPO1995..34","WYPO1995","CDBN_273",109
"X.WYTO1995.","WYTO1995","CDBN_155",87
"X.WYTO1995..1","WYTO1995","CDBN_296",90
"X.WYTO1995..2","WYTO1995","CDBN_171",86
"X.WYTO1995..3","WYTO1995","CDBN_170",88
"X.WYTO1995..4","WYTO1995","CDBN_288",92
"X.WYTO1995..5","WYTO1995","CDBN_146",91
"X.WYTO1995..6","WYTO1995","CDBN_097",93
"X.WYTO1995..7","WYTO1995","CDBN_265",89
"X.WYTO1995..8","WYTO1995","CDBN_030",91
"X.WYTO1995..9","WYTO1995","CDBN_031",86
"X.WYTO1995..10","WYTO1995","CDBN_032",86
"X.WYTO1995..11","WYTO1995","CDBN_033",92
"X.WYTO1995..12","WYTO1995","CDBN_034",90
"X.WYTO1995..13","WYTO1995","CDBN_192",92
"X.WYTO1995..14","WYTO1995","CDBN_038",99
"X.WYTO1995..15","WYTO1995","CDBN_040",89
"X.WYTO1995..16","WYTO1995","CDBN_041",87
"X.WYTO1995..17","WYTO1995","CDBN_043",98
"X.WYTO1995..18","WYTO1995","CDBN_093",89
"X.WYTO1995..19","WYTO1995","CDBN_076",95
"X.WYTO1995..20","WYTO1995","CDBN_077",91
"X.WYTO1995..21","WYTO1995","CDBN_196",98
"X.WYTO1995..22","WYTO1995","CDBN_179",90
"X.WYTO1995..23","WYTO1995","CDBN_238",94
"X.WYTO1995..24","WYTO1995","CDBN_285",88
"X.WYTO1995..25","WYTO1995","CDBN_324",95
"X.WYTO1995..26","WYTO1995","CDBN_306",88
"X.WYTO1995..27","WYTO1995","CDBN_095",82
"X.WYTO1995..28","WYTO1995","CDBN_207",93
"X.WYTO1995..29","WYTO1995","CDBN_312",88
"X.WYTO1995..30","WYTO1995","CDBN_314",89
"X.WYTO1995..31","WYTO1995","CDBN_316",93
"X.WYTO1995..32","WYTO1995","CDBN_273",92
"X.ABBI1994.","ABBI1994","CDBN_186",101
"X.ABBI1994..1","ABBI1994","CDBN_006",95
"X.ABBI1994..2","ABBI1994","CDBN_187",97
"X.ABBI1994..3","ABBI1994","CDBN_008",106
"X.ABBI1994..4","ABBI1994","CDBN_007",111
"X.ABBI1994..5","ABBI1994","CDBN_147",101
"X.ABBI1994..6","ABBI1994","CDBN_155",106
"X.ABBI1994..7","ABBI1994","CDBN_296",96
"X.ABBI1994..8","ABBI1994","CDBN_171",101
"X.ABBI1994..9","ABBI1994","CDBN_023",108
"X.ABBI1994..10","ABBI1994","CDBN_170",102
"X.ABBI1994..11","ABBI1994","CDBN_300",103
"X.ABBI1994..12","ABBI1994","CDBN_288",107
"X.ABBI1994..13","ABBI1994","CDBN_124",103
"X.ABBI1994..14","ABBI1994","CDBN_146",103
"X.ABBI1994..15","ABBI1994","CDBN_097",111
"X.ABBI1994..16","ABBI1994","CDBN_041",101
"X.ABBI1994..17","ABBI1994","CDBN_073",103
"X.ABBI1994..18","ABBI1994","CDBN_075",97
"X.ABBI1994..19","ABBI1994","CDBN_238",110
"X.ABBI1994..20","ABBI1994","CDBN_324",95
"X.ABBI1994..21","ABBI1994","CDBN_175",100
"X.ABBI1994..22","ABBI1994","CDBN_306",98
"X.ABBI1994..23","ABBI1994","CDBN_095",93
